,program,start_time,start_dt_object,end_time,end_dt_object,play_time,artist,artist_url,track,album,album_url,label,label_url,type
0,Sunday Morning Show,Sun Nov 4 2018 5:00am,2018-11-04 05:00:00,Sun Nov 4 2018 7:00am,2018-11-04 07:00:00,5:00am,Ike Turner,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=2483#here,“Swanee River Boogie”,Here and Now,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=68700#here,(IKON Records 2001),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=15299#here,
0,Sunday Morning Show,Sun Nov 4 2018 5:00am,2018-11-04 05:00:00,Sun Nov 4 2018 7:00am,2018-11-04 07:00:00,5:03am,Freddy King,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=2487#here,“Hide Away”,Living The Blues Collection,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=432255#here,(Time Life),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=3931#here,
0,Sunday Morning Show,Sun Nov 4 2018 5:00am,2018-11-04 05:00:00,Sun Nov 4 2018 7:00am,2018-11-04 07:00:00,5:11am,Swan Silvertones,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=7213#here,"“He's Sweet, I know”",Gospel Gold,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=432257#here,(Q Records 2007),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=12030#here,
0,Lotsa A Cappella,Sun Jan 20 2019 7:00am,2019-01-20 07:00:00,Sun Jan 20 2019 8:00am,2019-01-20 08:00:00,7:02am,Sweet Honey In the Rock & James Horner,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=17628#here,“Woke Up This Morning With My Mind Stayed On Freedom”,Freedom Song (original motion picture soundtrack),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=32344#here,(Sony 2000),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=16#here,
0,Lotsa A Cappella,Sun Jan 20 2019 7:00am,2019-01-20 07:00:00,Sun Jan 20 2019 8:00am,2019-01-20 08:00:00,7:05am,"Dr. Martin Luther King, Jr.",https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=5985#here,"“Drum Major for Justice: ""If I can help somebody...""”",In Search Of Freedom: Excerpts From His Most Memorable Speeches,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=33485#here,(UMVD Special Markets 1996),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=9599#here,
0,Lotsa A Cappella,Sun Jan 20 2019 7:00am,2019-01-20 07:00:00,Sun Jan 20 2019 8:00am,2019-01-20 08:00:00,7:07am,Mavis Staples,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=2580#here,“MLK Song”,Livin' On a High Note,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=246995#here,(Anti 2016),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=46#here,
0,Lotsa A Cappella,Sun Jan 13 2019 7:00am,2019-01-13 07:00:00,Sun Jan 13 2019 8:00am,2019-01-13 08:00:00,7:02am,The Persuasions,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=261#here,“Good Old A Cappella”,We Still Ain't Got No Band,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=284#here,(MCA 1974),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=190#here,
0,Lotsa A Cappella,Sun Jan 13 2019 7:00am,2019-01-13 07:00:00,Sun Jan 13 2019 8:00am,2019-01-13 08:00:00,7:04am,Vox One,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=3262#here,“Leave It To Me (Or Leave It Alone)”,Pure Imagination,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=116564#here,(Primarily A Cappella www.swingers.com 2006),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=1291#here,
0,Lotsa A Cappella,Sun Jan 13 2019 7:00am,2019-01-13 07:00:00,Sun Jan 13 2019 8:00am,2019-01-13 08:00:00,7:09am,Voice Trek,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=51509#here,“Take Five”,An A Cappella Trek,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=124135#here,(Voice Trek 2005),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=35345#here,
0,Folks of the World,Sun Jan 20 2019 8:00am,2019-01-20 08:00:00,Sun Jan 20 2019 10:00am,2019-01-20 10:00:00,8:00am,Outback,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=33609#here,“Dance the Devil Away”,,,(March Hare Music 1991),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=10654#here,
0,Folks of the World,Sun Jan 20 2019 8:00am,2019-01-20 08:00:00,Sun Jan 20 2019 10:00am,2019-01-20 10:00:00,8:09am,The Brothers Kanilau,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=22478#here,“Maika'i Kaua'i Hemolele I Ka Malie”,Mele Oli: Chants From Ancient Hawaii,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=44146#here,(Sounds True some inspiration in story form for this freezing deep-winter edition of Earthworms . . . for your creative mind and heart 1998),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=6234#here,
0,Folks of the World,Sun Jan 20 2019 8:00am,2019-01-20 08:00:00,Sun Jan 20 2019 10:00am,2019-01-20 10:00:00,8:14am,"Jim ""Kimo"" West",https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=37535#here,“Peaceful Island”,Moku Maluhia: Peaceful Island,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=390002#here,(Westernmost Records 2018),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=20055#here,N 
0,Songwriters Showcase,Sun Jan 20 2019 10:00am,2019-01-20 10:00:00,Sun Jan 20 2019 12:00pm,2019-01-20 12:00:00,10:03am,Lynn Miles,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=3130#here,“The Coldest Winter in the History of the World”,Winter,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=241387#here,(lynn miles music 2015),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=83221#here,
0,Songwriters Showcase,Sun Jan 20 2019 10:00am,2019-01-20 10:00:00,Sun Jan 20 2019 12:00pm,2019-01-20 12:00:00,10:10am,The Band w/Emmylou,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=157069#here,“Evangaline”,Across The Great Divide,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=446353#here,(Capital 1994),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=643#here,
0,Songwriters Showcase,Sun Jan 20 2019 10:00am,2019-01-20 10:00:00,Sun Jan 20 2019 12:00pm,2019-01-20 12:00:00,10:13am,Jim Cuddy,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=32035#here,“Cold Cold Wind”,Constellation,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=391292#here,(Warner Music CanadaP 2018),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=10465#here,
0,Songwriters Showcase,Sun Jan 13 2019 10:00am,2019-01-13 10:00:00,Sun Jan 13 2019 12:00pm,2019-01-13 12:00:00,10:02am,Lynn Miles,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=3130#here,“Wintery Feeling (Live)”,Winter,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=241387#here,(lynn miles music 2015),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=83221#here,
0,Songwriters Showcase,Sun Jan 13 2019 10:00am,2019-01-13 10:00:00,Sun Jan 13 2019 12:00pm,2019-01-13 12:00:00,10:10am,Lucy Kaplansky,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=1876#here,“I Wish It Would Rain”,everyday street,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=443035#here,(Lucy Kaplansky 2018),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=84265#here,N 
0,Songwriters Showcase,Sun Jan 13 2019 10:00am,2019-01-13 10:00:00,Sun Jan 13 2019 12:00pm,2019-01-13 12:00:00,10:13am,Clay Parker and Jodi James,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=144091#here,“come back”,Clay Parker & Jodi James - EP,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=445113#here,(Clay Parker and Jodi James 2017),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=84042#here,
0,Bluegrass Breakdown,Sun Jan 20 2019 12:00pm,2019-01-20 12:00:00,Sun Jan 20 2019 2:00pm,2019-01-20 14:00:00,12:03pm,Doyle Lawson & Quicksilver,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=3272#here,“There's Fire Down Yonder”,There's a Light Guiding Me,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=89148#here,(SUGAR HILL https://rounder.com/sugar-hill-records/ 1996),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=116#here,
0,Bluegrass Breakdown,Sun Jan 20 2019 12:00pm,2019-01-20 12:00:00,Sun Jan 20 2019 2:00pm,2019-01-20 14:00:00,12:05pm,Bill Monroe,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=381#here,“Bluegrass Breakdown”,"Bill Monroe & BG Boys ""56-59""",https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=426#here,(Smithsonian Folkways),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=289#here,
0,Bluegrass Breakdown,Sun Jan 20 2019 12:00pm,2019-01-20 12:00:00,Sun Jan 20 2019 2:00pm,2019-01-20 14:00:00,12:08pm,The Grass Cats,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=61819#here,“Ring of Fire”,The Old School Road,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=189896#here,(New Time 2015),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=3391#here,
0,No Time To Tarry Here,Sun Jan 20 2019 2:00pm,2019-01-20 14:00:00,Sun Jan 20 2019 4:00pm,2019-01-20 16:00:00,2:01pm,Phil Cooper & Margaret Nelson,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=275#here,“NoTime to Tarry Here”,-,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=7323#here,(private tape),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=701#here,
0,No Time To Tarry Here,Sun Jan 20 2019 2:00pm,2019-01-20 14:00:00,Sun Jan 20 2019 4:00pm,2019-01-20 16:00:00,2:03pm,The Old Swan Band,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=53028#here,“Basquet of Oysters and Sally Sloanes”,Swan-Upmanship,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=128604#here,(WildGoose www.wildgoose.com),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=1420#here,
0,No Time To Tarry Here,Sun Jan 20 2019 2:00pm,2019-01-20 14:00:00,Sun Jan 20 2019 4:00pm,2019-01-20 16:00:00,2:08pm,Robin & Barry Dransfield,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=157036#here,“The trees they do grow high”,Rout of the Blues,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=446248#here,(Trailer url),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=2468#here,
0,No Time To Tarry Here,Sun Jan 13 2019 2:00pm,2019-01-13 14:00:00,Sun Jan 13 2019 4:00pm,2019-01-13 16:00:00,2:01pm,Phil Cooper & Margaret Nelson,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=275#here,“No Time to Tarry Here”,-,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=7323#here,(private tape),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=701#here,
0,No Time To Tarry Here,Sun Jan 13 2019 2:00pm,2019-01-13 14:00:00,Sun Jan 13 2019 4:00pm,2019-01-13 16:00:00,2:03pm,Alistair Anderson,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=41217#here,"“Geld Him, Lasses, Geld Him/Uncle John”",Corby Crag,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=94772#here,(Topic 1978),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=1972#here,
0,No Time To Tarry Here,Sun Jan 13 2019 2:00pm,2019-01-13 14:00:00,Sun Jan 13 2019 4:00pm,2019-01-13 16:00:00,2:08pm,Hedy West,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=14001#here,“The house carpenter”,Ballads and Songs from the Appalachians,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=60470#here,(Fledg'ling 2011),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=8258#here,
0,Music from the Hills,Sun Jan 20 2019 4:00pm,2019-01-20 16:00:00,Sun Jan 20 2019 6:00pm,2019-01-20 18:00:00,4:03pm,Μουσικοακρίτες,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=39648#here,“Μπαϊντούσκινο”,Μακεδονικές Μουσικές Ρίζες,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=90390#here,((self) 1998),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=4207#here,
0,Music from the Hills,Sun Jan 20 2019 4:00pm,2019-01-20 16:00:00,Sun Jan 20 2019 6:00pm,2019-01-20 18:00:00,4:06pm,Χάλκινα Ηχοχρώματα,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=40686#here,“Ρουμ ντουμ ντουμ (Μπαϊντουσκινο)(Baidouskino)”,χορεύοντας στην Μακεδονία,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=93273#here,((self) 2002),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=4207#here,
0,Music from the Hills,Sun Jan 20 2019 4:00pm,2019-01-20 16:00:00,Sun Jan 20 2019 6:00pm,2019-01-20 18:00:00,4:12pm,Xanthippi Karathanassi,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=33798#here,"“The earth cries out (Touti I Gis - Halkidiki, Macedonia)”",Songs and tunes of Macedonia,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=73796#here,(Crete University Press 1992),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=12245#here,
0,Chicken Shack,Sun Jan 20 2019 6:00pm,2019-01-20 18:00:00,Sun Jan 20 2019 8:00pm,2019-01-20 20:00:00,6:02pm,James Carr,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=719#here,“Freedom  Train”,The Essential James Carr,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=60121#here,(Razor & Tie www.razorandtie.com 1995),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=374#here,
0,Chicken Shack,Sun Jan 20 2019 6:00pm,2019-01-20 18:00:00,Sun Jan 20 2019 8:00pm,2019-01-20 20:00:00,6:06pm,Sister Rosetta Tharpe,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=1108#here,“There Are Strange Things Happening Everyday”,The Definitive Collection of R & B Hits from 1942-1945,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=220052#here,(Unknown),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=244#here,
0,Chicken Shack,Sun Jan 20 2019 6:00pm,2019-01-20 18:00:00,Sun Jan 20 2019 8:00pm,2019-01-20 20:00:00,6:10pm,Horace Silver,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=1565#here,“The preacher”,The Best of Horace Silver,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=1847#here,(Blue Note www.bluenote.com),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=11#here,
0,Chicken Shack,Sun Jan 6 2019 6:00pm,2019-01-06 18:00:00,Sun Jan 6 2019 8:00pm,2019-01-06 20:00:00,6:00pm,Faron Young,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=14978#here,“Hello walls”,All Time Greatest Hits,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=32937#here,(Curb 1990),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=357#here,
0,Chicken Shack,Sun Jan 6 2019 6:00pm,2019-01-06 18:00:00,Sun Jan 6 2019 8:00pm,2019-01-06 20:00:00,6:06pm,Ms Zeno the Mojo Queen,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=146029#here,“Mojo Queen”,Back In Love,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=415804#here,(Blue Lotus Recordings 2018),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=55924#here,N 
0,Chicken Shack,Sun Jan 6 2019 6:00pm,2019-01-06 18:00:00,Sun Jan 6 2019 8:00pm,2019-01-06 20:00:00,6:11pm,Walter Wolfman Washington,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=37843#here,“Steal Away”,My Future Is Past,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=402445#here,(Anti- 2018),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=30#here,N 
0,Nothin' but the Blues,Sun Jan 20 2019 8:00pm,2019-01-20 20:00:00,Sun Jan 20 2019 10:00pm,2019-01-20 22:00:00,8:06pm,Pink Anderson,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=36989#here,“Chicken”,Greasy Greens and a Mess of Blues,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=446331#here,(Mach60 Music),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=27477#here,
0,Nothin' but the Blues,Sun Jan 20 2019 8:00pm,2019-01-20 20:00:00,Sun Jan 20 2019 10:00pm,2019-01-20 22:00:00,8:11pm,Carey Bell,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=23856#here,“Going Back to Mississippi”,GOOD LUCK MAN,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=47569#here,(Alligator Records 1997),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=196#here,
0,Nothin' but the Blues,Sun Jan 20 2019 8:00pm,2019-01-20 20:00:00,Sun Jan 20 2019 10:00pm,2019-01-20 22:00:00,8:14pm,Elvin Bishop & Little Smokey Smothers,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=32537#here,“Little Red Rooster”,Elvin Bishop & Little Smokey Smothers That's My Partner,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=446334#here,(Alligator Records 2000),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=196#here,
0,Nothin' but the Blues,Sun Jan 6 2019 8:00pm,2019-01-06 20:00:00,Sun Jan 6 2019 10:00pm,2019-01-06 22:00:00,8:00pm,Edwards & Wyeth,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=4010#here,“Tampa Style”,Unreleased,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=23546#here,(Unreleased),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=1528#here,
0,Nothin' but the Blues,Sun Jan 6 2019 8:00pm,2019-01-06 20:00:00,Sun Jan 6 2019 10:00pm,2019-01-06 22:00:00,8:02pm,Blind Lemon Jefferson,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=2287#here,“Happy New Year Blues”,The Complete Classic Sides,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=30247#here,(JSP 2002),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=802#here,
0,Nothin' but the Blues,Sun Jan 6 2019 8:00pm,2019-01-06 20:00:00,Sun Jan 6 2019 10:00pm,2019-01-06 22:00:00,8:11pm,Lightnin Hopkins,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=12343#here,“happy new year”,Blue Yule,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=28393#here,(Rhino),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=124#here,
0,Nothin' but the Blues,Sun Dec 30 2018 8:00pm,2018-12-30 20:00:00,Sun Dec 30 2018 10:00pm,2018-12-30 22:00:00,8:00pm,Edwards & Wyeth,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=4010#here,“Tampa Style”,Unreleased,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=23546#here,(Unreleased),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=1528#here,
0,Nothin' but the Blues,Sun Dec 30 2018 8:00pm,2018-12-30 20:00:00,Sun Dec 30 2018 10:00pm,2018-12-30 22:00:00,8:02pm,Pinetop Smith,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=28831#here,“I'm Sober Now”,Boogie Woogie Vol 1,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=79060#here,(Document 2008),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=627#here,
0,Nothin' but the Blues,Sun Dec 30 2018 8:00pm,2018-12-30 20:00:00,Sun Dec 30 2018 10:00pm,2018-12-30 22:00:00,8:09pm,Leroy Carr,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=6560#here,“Straight Alky Blues Part 1”,Hurry down Sunshine,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=39188#here,(Indigo),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=1985#here,
0,"All Soul, No Borders",Sun Jan 20 2019 10:00pm,2019-01-20 22:00:00,Sun Jan 20 2019 12:00am,2019-01-20 00:00:00,10:00pm,Michael Castro & Joe Catalano,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=30839#here,“Poetry Is”,Endless Root,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=65813#here,(Freedonia Music www.freedoniamusic.org 2008),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=16615#here,
0,"All Soul, No Borders",Sun Jan 20 2019 10:00pm,2019-01-20 22:00:00,Sun Jan 20 2019 12:00am,2019-01-20 00:00:00,10:02pm,Michael Castro & J D Parran,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=30838#here,“The Man Who Looked Into Coltrane's Horn”,Kokopilau,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=65812#here,(Freedonia Music www.freedoniamusic.org 2008),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=16615#here,
0,"All Soul, No Borders",Sun Jan 20 2019 10:00pm,2019-01-20 22:00:00,Sun Jan 20 2019 12:00am,2019-01-20 00:00:00,10:19pm,John Coltrane & Alice Coltrane,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=157059#here,“Reverend King”,Cosmic Music,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=446337#here,(Impulse! 1968),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=4771#here,
0,Boogie On Down,Mon Jan 21 2019 12:00am,2019-01-21 00:00:00,Mon Jan 21 2019 3:00am,2019-01-21 03:00:00,12:01am,Twentieth Century-Fox Orchestra,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=56141#here,“Twentieth Century-Fox Fanfare”,Star Wars - A New Hope,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=137944#here,(Lucasfilm 1998),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=30461#here,
0,Boogie On Down,Mon Jan 21 2019 12:00am,2019-01-21 00:00:00,Mon Jan 21 2019 3:00am,2019-01-21 03:00:00,12:01am,Muddy Waters,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=331#here,“Got My Mojo Working.”,After Hours - Live at Lincoln Center,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=10635#here,(Magnum Music Group. 1998),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=31365#here,
0,Boogie On Down,Mon Jan 21 2019 12:00am,2019-01-21 00:00:00,Mon Jan 21 2019 3:00am,2019-01-21 03:00:00,12:05am,Louis Jordan and His Tympany Five,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=3788#here,"“Saturday night fish fry, parts 1 & 2”",Louis Jordan And His Tympany Five Disc E: 1949 - 1950,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=114308#here,(JSP Records),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=337#here,
